,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1375,0.307,0.144,9,-18.277,0,0.0483,0.948,0.865,0.0994,0.144,60.471,audio_features,5ISolGrawI8flAsU6KftfC,spotify:track:5ISolGrawI8flAsU6KftfC,https://api.spotify.com/v1/tracks/5ISolGrawI8flAsU6KftfC,https://api.spotify.com/v1/audio-analysis/5ISolGrawI8flAsU6KftfC,224298,4
1376,0.518,0.112,2,-19.151,0,0.0341,0.97,0.815,0.0988,0.325,111.511,audio_features,7oxb4wUGdTCmL3Q6fd7kNX,spotify:track:7oxb4wUGdTCmL3Q6fd7kNX,https://api.spotify.com/v1/tracks/7oxb4wUGdTCmL3Q6fd7kNX,https://api.spotify.com/v1/audio-analysis/7oxb4wUGdTCmL3Q6fd7kNX,180000,4
1377,0.453,0.2,0,-19.011,1,0.0325,0.871,0.778,0.264,0.131,111.33,audio_features,5l5nKJ78cutj7TkcQtd8sa,spotify:track:5l5nKJ78cutj7TkcQtd8sa,https://api.spotify.com/v1/tracks/5l5nKJ78cutj7TkcQtd8sa,https://api.spotify.com/v1/audio-analysis/5l5nKJ78cutj7TkcQtd8sa,224821,4
1378,0.658,0.168,7,-17.163,0,0.0347,0.922,0.917,0.159,0.215,102.012,audio_features,4fri60UKFJXgKBfqDLOaF4,spotify:track:4fri60UKFJXgKBfqDLOaF4,https://api.spotify.com/v1/tracks/4fri60UKFJXgKBfqDLOaF4,https://api.spotify.com/v1/audio-analysis/4fri60UKFJXgKBfqDLOaF4,145085,4
1379,0.459,0.102,7,-17.498,0,0.035,0.936,0.767,0.103,0.245,93.25,audio_features,7LkdwMWR0xyImej3bSrlpH,spotify:track:7LkdwMWR0xyImej3bSrlpH,https://api.spotify.com/v1/tracks/7LkdwMWR0xyImej3bSrlpH,https://api.spotify.com/v1/audio-analysis/7LkdwMWR0xyImej3bSrlpH,211616,4
1380,0.53,0.151,7,-19.522,1,0.0371,0.915,0.899,0.199,0.102,118.075,audio_features,2L9Ja71KNDCfWVr1FmqNpK,spotify:track:2L9Ja71KNDCfWVr1FmqNpK,https://api.spotify.com/v1/tracks/2L9Ja71KNDCfWVr1FmqNpK,https://api.spotify.com/v1/audio-analysis/2L9Ja71KNDCfWVr1FmqNpK,202750,4
1381,0.504,0.125,4,-20.307,0,0.0325,0.835,0.859,0.195,0.206,106.257,audio_features,2nzSZbNLSwdOAQZXqk7ITn,spotify:track:2nzSZbNLSwdOAQZXqk7ITn,https://api.spotify.com/v1/tracks/2nzSZbNLSwdOAQZXqk7ITn,https://api.spotify.com/v1/audio-analysis/2nzSZbNLSwdOAQZXqk7ITn,227275,4
1382,0.574,0.129,5,-21.79,0,0.0308,0.887,0.57,0.101,0.234,104.016,audio_features,6g63N2FQjWnQWFK7hSXK6e,spotify:track:6g63N2FQjWnQWFK7hSXK6e,https://api.spotify.com/v1/tracks/6g63N2FQjWnQWFK7hSXK6e,https://api.spotify.com/v1/audio-analysis/6g63N2FQjWnQWFK7hSXK6e,236416,4
1383,0.338,0.202,0,-16.032,1,0.0427,0.972,0.897,0.09,0.113,60.453,audio_features,5gZrDkL79PnqKg7OxOOdoM,spotify:track:5gZrDkL79PnqKg7OxOOdoM,https://api.spotify.com/v1/tracks/5gZrDkL79PnqKg7OxOOdoM,https://api.spotify.com/v1/audio-analysis/5gZrDkL79PnqKg7OxOOdoM,229500,4
1384,0.561,0.1,5,-14.022,1,0.0312,0.976,0.11,0.137,0.186,51.135,audio_features,3xztZwk3GZiRiENHstatJC,spotify:track:3xztZwk3GZiRiENHstatJC,https://api.spotify.com/v1/tracks/3xztZwk3GZiRiENHstatJC,https://api.spotify.com/v1/audio-analysis/3xztZwk3GZiRiENHstatJC,235126,4
1385,0.465,0.162,0,-15.354,1,0.0465,0.934,0.623,0.0892,0.26,72.909,audio_features,4p1JSJ4KvxfADfuskXlTgT,spotify:track:4p1JSJ4KvxfADfuskXlTgT,https://api.spotify.com/v1/tracks/4p1JSJ4KvxfADfuskXlTgT,https://api.spotify.com/v1/audio-analysis/4p1JSJ4KvxfADfuskXlTgT,144991,4
1386,0.382,0.141,5,-19.752,1,0.0332,0.939,0.87,0.106,0.139,136.57,audio_features,2iXrf7r04aepcKEZTG7Boj,spotify:track:2iXrf7r04aepcKEZTG7Boj,https://api.spotify.com/v1/tracks/2iXrf7r04aepcKEZTG7Boj,https://api.spotify.com/v1/audio-analysis/2iXrf7r04aepcKEZTG7Boj,198109,3
1387,0.442,0.0944,0,-15.615,1,0.0313,0.972,0.651,0.135,0.259,63.682,audio_features,07MbtwsT8oUrvrMGOLebUv,spotify:track:07MbtwsT8oUrvrMGOLebUv,https://api.spotify.com/v1/tracks/07MbtwsT8oUrvrMGOLebUv,https://api.spotify.com/v1/audio-analysis/07MbtwsT8oUrvrMGOLebUv,228558,4
1388,0.449,0.161,7,-15.556,1,0.0375,0.941,0.888,0.107,0.0511,81.184,audio_features,69T2sTQtGwNnHl1nV9hSlj,spotify:track:69T2sTQtGwNnHl1nV9hSlj,https://api.spotify.com/v1/tracks/69T2sTQtGwNnHl1nV9hSlj,https://api.spotify.com/v1/audio-analysis/69T2sTQtGwNnHl1nV9hSlj,182562,3
1389,0.458,0.132,8,-17.122,1,0.0468,0.916,0.879,0.111,0.298,116.055,audio_features,5HydmnvQcjzE2JRf1GUtiz,spotify:track:5HydmnvQcjzE2JRf1GUtiz,https://api.spotify.com/v1/tracks/5HydmnvQcjzE2JRf1GUtiz,https://api.spotify.com/v1/audio-analysis/5HydmnvQcjzE2JRf1GUtiz,204176,4
1390,0.403,0.13,8,-17.56,1,0.043,0.97,0.916,0.112,0.162,183.058,audio_features,04Vlww85iHY4GOpHmSsSVl,spotify:track:04Vlww85iHY4GOpHmSsSVl,https://api.spotify.com/v1/tracks/04Vlww85iHY4GOpHmSsSVl,https://api.spotify.com/v1/audio-analysis/04Vlww85iHY4GOpHmSsSVl,233393,3
1391,0.585,0.174,3,-15.644,1,0.0351,0.957,0.945,0.125,0.0429,110.394,audio_features,1A5FyiLQhGWUiUDummzjO7,spotify:track:1A5FyiLQhGWUiUDummzjO7,https://api.spotify.com/v1/tracks/1A5FyiLQhGWUiUDummzjO7,https://api.spotify.com/v1/audio-analysis/1A5FyiLQhGWUiUDummzjO7,236764,4
1392,0.413,0.114,7,-18.987,0,0.0467,0.984,0.532,0.125,0.339,110.278,audio_features,7H4wL4aqwwKquZtGTjmgMY,spotify:track:7H4wL4aqwwKquZtGTjmgMY,https://api.spotify.com/v1/tracks/7H4wL4aqwwKquZtGTjmgMY,https://api.spotify.com/v1/audio-analysis/7H4wL4aqwwKquZtGTjmgMY,188891,4
1393,0.484,0.181,0,-17.611,1,0.0324,0.907,0.912,0.123,0.117,82.357,audio_features,37ikivEOR5mMYes9Lx7X6y,spotify:track:37ikivEOR5mMYes9Lx7X6y,https://api.spotify.com/v1/tracks/37ikivEOR5mMYes9Lx7X6y,https://api.spotify.com/v1/audio-analysis/37ikivEOR5mMYes9Lx7X6y,215963,4
1394,0.46,0.138,0,-18.372,1,0.0435,0.948,0.822,0.11,0.178,120.931,audio_features,5pDIvoW4HwM7ML8cIoiVs4,spotify:track:5pDIvoW4HwM7ML8cIoiVs4,https://api.spotify.com/v1/tracks/5pDIvoW4HwM7ML8cIoiVs4,https://api.spotify.com/v1/audio-analysis/5pDIvoW4HwM7ML8cIoiVs4,202716,4
1395,0.533,0.138,7,-16.048,0,0.0345,0.856,0.917,0.109,0.118,103.688,audio_features,3hVzLZT0uVdIU1aIvpNFNB,spotify:track:3hVzLZT0uVdIU1aIvpNFNB,https://api.spotify.com/v1/tracks/3hVzLZT0uVdIU1aIvpNFNB,https://api.spotify.com/v1/audio-analysis/3hVzLZT0uVdIU1aIvpNFNB,244556,4
1396,0.398,0.154,9,-19.367,0,0.0352,0.865,0.801,0.353,0.119,111.282,audio_features,2IVgmaenG1aoYw7AAH2Igd,spotify:track:2IVgmaenG1aoYw7AAH2Igd,https://api.spotify.com/v1/tracks/2IVgmaenG1aoYw7AAH2Igd,https://api.spotify.com/v1/audio-analysis/2IVgmaenG1aoYw7AAH2Igd,214475,4
1397,0.437,0.186,10,-20.245,1,0.0315,0.853,0.508,0.122,0.147,99.344,audio_features,3ycE84zl65eMqDjnjbJUFv,spotify:track:3ycE84zl65eMqDjnjbJUFv,https://api.spotify.com/v1/tracks/3ycE84zl65eMqDjnjbJUFv,https://api.spotify.com/v1/audio-analysis/3ycE84zl65eMqDjnjbJUFv,162341,4
1398,0.241,0.203,7,-16.074,0,0.0343,0.98,0.924,0.12,0.159,92.078,audio_features,4rKhKEB6GReMXl52kEELlE,spotify:track:4rKhKEB6GReMXl52kEELlE,https://api.spotify.com/v1/tracks/4rKhKEB6GReMXl52kEELlE,https://api.spotify.com/v1/audio-analysis/4rKhKEB6GReMXl52kEELlE,227089,3
1399,0.33,0.137,10,-14.688,1,0.0336,0.984,0.543,0.118,0.263,175.505,audio_features,1hhyoM3lnwYs2GS8AIkXoP,spotify:track:1hhyoM3lnwYs2GS8AIkXoP,https://api.spotify.com/v1/tracks/1hhyoM3lnwYs2GS8AIkXoP,https://api.spotify.com/v1/audio-analysis/1hhyoM3lnwYs2GS8AIkXoP,210920,3
1400,0.329,0.194,1,-18.447,1,0.0345,0.867,0.577,0.104,0.196,112.842,audio_features,2zmhqzFeagL6yry1kEvGT5,spotify:track:2zmhqzFeagL6yry1kEvGT5,https://api.spotify.com/v1/tracks/2zmhqzFeagL6yry1kEvGT5,https://api.spotify.com/v1/audio-analysis/2zmhqzFeagL6yry1kEvGT5,221138,4
1401,0.439,0.159,7,-16.726,1,0.0312,0.902,0.936,0.143,0.216,104.116,audio_features,6SEIavTe9Sqpa542YTPyG3,spotify:track:6SEIavTe9Sqpa542YTPyG3,https://api.spotify.com/v1/tracks/6SEIavTe9Sqpa542YTPyG3,https://api.spotify.com/v1/audio-analysis/6SEIavTe9Sqpa542YTPyG3,196541,4
1402,0.551,0.126,7,-19.029,1,0.034,0.969,0.876,0.0845,0.138,106.124,audio_features,2BY6E8FQnKEtZKp6zxguv5,spotify:track:2BY6E8FQnKEtZKp6zxguv5,https://api.spotify.com/v1/tracks/2BY6E8FQnKEtZKp6zxguv5,https://api.spotify.com/v1/audio-analysis/2BY6E8FQnKEtZKp6zxguv5,194500,4
1403,0.481,0.187,9,-18.348,0,0.0366,0.879,0.904,0.105,0.0972,112.606,audio_features,3f0xlekdmFFhKD3uubnbPs,spotify:track:3f0xlekdmFFhKD3uubnbPs,https://api.spotify.com/v1/tracks/3f0xlekdmFFhKD3uubnbPs,https://api.spotify.com/v1/audio-analysis/3f0xlekdmFFhKD3uubnbPs,193114,4
1404,0.371,0.105,0,-22.71,1,0.0338,0.959,0.936,0.141,0.153,107.631,audio_features,76uHBO15FZLTUjiwAJ1Wg4,spotify:track:76uHBO15FZLTUjiwAJ1Wg4,https://api.spotify.com/v1/tracks/76uHBO15FZLTUjiwAJ1Wg4,https://api.spotify.com/v1/audio-analysis/76uHBO15FZLTUjiwAJ1Wg4,217000,4
1405,0.442,0.146,9,-21.261,1,0.0366,0.912,0.927,0.114,0.101,49.699,audio_features,6zDxfk0SAZnMVX4fvQ4Z2c,spotify:track:6zDxfk0SAZnMVX4fvQ4Z2c,https://api.spotify.com/v1/tracks/6zDxfk0SAZnMVX4fvQ4Z2c,https://api.spotify.com/v1/audio-analysis/6zDxfk0SAZnMVX4fvQ4Z2c,159721,4
1406,0.345,0.14,5,-18.355,1,0.0494,0.948,0.865,0.106,0.143,174.654,audio_features,1z8hSGyuuhhdfjERQ22GuL,spotify:track:1z8hSGyuuhhdfjERQ22GuL,https://api.spotify.com/v1/tracks/1z8hSGyuuhhdfjERQ22GuL,https://api.spotify.com/v1/audio-analysis/1z8hSGyuuhhdfjERQ22GuL,209500,3
1407,0.508,0.0513,0,-21.45,1,0.0383,0.955,0.928,0.0952,0.292,94.109,audio_features,2il8vb5Pg88YLvTBKWWcGy,spotify:track:2il8vb5Pg88YLvTBKWWcGy,https://api.spotify.com/v1/tracks/2il8vb5Pg88YLvTBKWWcGy,https://api.spotify.com/v1/audio-analysis/2il8vb5Pg88YLvTBKWWcGy,171136,3
1408,0.446,0.152,3,-19.198,1,0.0309,0.926,0.882,0.173,0.153,64.364,audio_features,0DTowMkNIYpSZpccbahA7f,spotify:track:0DTowMkNIYpSZpccbahA7f,https://api.spotify.com/v1/tracks/0DTowMkNIYpSZpccbahA7f,https://api.spotify.com/v1/audio-analysis/0DTowMkNIYpSZpccbahA7f,247250,4
1409,0.483,0.119,5,-23.435,1,0.0355,0.866,0.898,0.1,0.106,116.098,audio_features,7E4vT2YkHsZ5Jwr0lgTqmq,spotify:track:7E4vT2YkHsZ5Jwr0lgTqmq,https://api.spotify.com/v1/tracks/7E4vT2YkHsZ5Jwr0lgTqmq,https://api.spotify.com/v1/audio-analysis/7E4vT2YkHsZ5Jwr0lgTqmq,185345,4
1410,0.545,0.142,5,-19.904,1,0.0366,0.912,0.179,0.115,0.147,112.967,audio_features,37cRCP2V3367tAbWA5PMok,spotify:track:37cRCP2V3367tAbWA5PMok,https://api.spotify.com/v1/tracks/37cRCP2V3367tAbWA5PMok,https://api.spotify.com/v1/audio-analysis/37cRCP2V3367tAbWA5PMok,212285,4
1411,0.468,0.174,3,-19.127,1,0.0398,0.875,0.899,0.35,0.153,114.463,audio_features,0hd35YPIojoTZNDlFMg4x1,spotify:track:0hd35YPIojoTZNDlFMg4x1,https://api.spotify.com/v1/tracks/0hd35YPIojoTZNDlFMg4x1,https://api.spotify.com/v1/audio-analysis/0hd35YPIojoTZNDlFMg4x1,217000,4
1412,0.563,0.0821,10,-18.126,1,0.0392,0.9,0.624,0.115,0.238,113.452,audio_features,4XDwiR78GhH02o4SIqXOj7,spotify:track:4XDwiR78GhH02o4SIqXOj7,https://api.spotify.com/v1/tracks/4XDwiR78GhH02o4SIqXOj7,https://api.spotify.com/v1/audio-analysis/4XDwiR78GhH02o4SIqXOj7,209000,4
1413,0.574,0.185,10,-18.548,1,0.0365,0.976,0.948,0.138,0.296,93.908,audio_features,6pMCUjPVmHc0Dfm4doqRhV,spotify:track:6pMCUjPVmHc0Dfm4doqRhV,https://api.spotify.com/v1/tracks/6pMCUjPVmHc0Dfm4doqRhV,https://api.spotify.com/v1/audio-analysis/6pMCUjPVmHc0Dfm4doqRhV,168518,4
1414,0.404,0.136,10,-18.978,1,0.0356,0.894,0.859,0.106,0.138,110.11,audio_features,2OgzNGxR6fSLRjWsG1oU7Z,spotify:track:2OgzNGxR6fSLRjWsG1oU7Z,https://api.spotify.com/v1/tracks/2OgzNGxR6fSLRjWsG1oU7Z,https://api.spotify.com/v1/audio-analysis/2OgzNGxR6fSLRjWsG1oU7Z,188000,4
1415,0.466,0.163,8,-17.698,1,0.036,0.933,0.781,0.142,0.181,116.911,audio_features,4R50lEb49kbdbzMQHg16RP,spotify:track:4R50lEb49kbdbzMQHg16RP,https://api.spotify.com/v1/tracks/4R50lEb49kbdbzMQHg16RP,https://api.spotify.com/v1/audio-analysis/4R50lEb49kbdbzMQHg16RP,217000,4
1416,0.432,0.169,2,-15.228,0,0.0344,0.963,0.506,0.364,0.201,108.642,audio_features,4OUtenkc2ZfVCzYTA5FemC,spotify:track:4OUtenkc2ZfVCzYTA5FemC,https://api.spotify.com/v1/tracks/4OUtenkc2ZfVCzYTA5FemC,https://api.spotify.com/v1/audio-analysis/4OUtenkc2ZfVCzYTA5FemC,224000,4
1417,0.383,0.143,1,-21.351,1,0.033,0.978,0.812,0.21,0.169,105.517,audio_features,1CLtYs3qVylJVmhQkmMhnu,spotify:track:1CLtYs3qVylJVmhQkmMhnu,https://api.spotify.com/v1/tracks/1CLtYs3qVylJVmhQkmMhnu,https://api.spotify.com/v1/audio-analysis/1CLtYs3qVylJVmhQkmMhnu,225500,4
1418,0.573,0.178,10,-16.559,1,0.0374,0.922,0.85,0.112,0.163,53.563,audio_features,6EX8ZAwd8QWQDz7sPIYGza,spotify:track:6EX8ZAwd8QWQDz7sPIYGza,https://api.spotify.com/v1/tracks/6EX8ZAwd8QWQDz7sPIYGza,https://api.spotify.com/v1/audio-analysis/6EX8ZAwd8QWQDz7sPIYGza,210435,4
1419,0.5,0.13,7,-17.714,1,0.0403,0.958,0.876,0.135,0.536,68.694,audio_features,0SXEGR0VmEVLs19ohpJ4AY,spotify:track:0SXEGR0VmEVLs19ohpJ4AY,https://api.spotify.com/v1/tracks/0SXEGR0VmEVLs19ohpJ4AY,https://api.spotify.com/v1/audio-analysis/0SXEGR0VmEVLs19ohpJ4AY,130011,3
1420,0.494,0.129,8,-16.012,1,0.0361,0.946,0.503,0.171,0.299,61.479,audio_features,2jkHDRWH6ZsDFvUtFK4Bip,spotify:track:2jkHDRWH6ZsDFvUtFK4Bip,https://api.spotify.com/v1/tracks/2jkHDRWH6ZsDFvUtFK4Bip,https://api.spotify.com/v1/audio-analysis/2jkHDRWH6ZsDFvUtFK4Bip,167000,4
1421,0.442,0.155,1,-17.07,1,0.0384,0.926,0.622,0.0962,0.191,118.029,audio_features,6JyndQwHgAgv2SsjjBjgzc,spotify:track:6JyndQwHgAgv2SsjjBjgzc,https://api.spotify.com/v1/tracks/6JyndQwHgAgv2SsjjBjgzc,https://api.spotify.com/v1/audio-analysis/6JyndQwHgAgv2SsjjBjgzc,217750,4
1422,0.36,0.165,0,-20.146,1,0.0323,0.956,0.901,0.258,0.0634,110.225,audio_features,0Tde39U9YyGj62CXudXx6a,spotify:track:0Tde39U9YyGj62CXudXx6a,https://api.spotify.com/v1/tracks/0Tde39U9YyGj62CXudXx6a,https://api.spotify.com/v1/audio-analysis/0Tde39U9YyGj62CXudXx6a,249232,4
1423,0.439,0.122,0,-16.951,1,0.0436,0.89,0.856,0.104,0.19,112.799,audio_features,7wG5lwg5ZB1BqPyZ6UkZ12,spotify:track:7wG5lwg5ZB1BqPyZ6UkZ12,https://api.spotify.com/v1/tracks/7wG5lwg5ZB1BqPyZ6UkZ12,https://api.spotify.com/v1/audio-analysis/7wG5lwg5ZB1BqPyZ6UkZ12,188027,4
1424,0.495,0.0647,8,-21.219,1,0.0355,0.95,0.761,0.0945,0.173,75.651,audio_features,6e505fkseuEwllclp05MRj,spotify:track:6e505fkseuEwllclp05MRj,https://api.spotify.com/v1/tracks/6e505fkseuEwllclp05MRj,https://api.spotify.com/v1/audio-analysis/6e505fkseuEwllclp05MRj,148136,4
1425,0.413,0.161,5,-16.869,1,0.0421,0.961,0.846,0.102,0.136,120.508,audio_features,38ncOMtYWke1G2W7PMtT8v,spotify:track:38ncOMtYWke1G2W7PMtT8v,https://api.spotify.com/v1/tracks/38ncOMtYWke1G2W7PMtT8v,https://api.spotify.com/v1/audio-analysis/38ncOMtYWke1G2W7PMtT8v,222500,4
1426,0.599,0.129,2,-13.51,0,0.0353,0.98,0.896,0.136,0.253,104.588,audio_features,6We8xuNdIWCzb5YOw1i5Je,spotify:track:6We8xuNdIWCzb5YOw1i5Je,https://api.spotify.com/v1/tracks/6We8xuNdIWCzb5YOw1i5Je,https://api.spotify.com/v1/audio-analysis/6We8xuNdIWCzb5YOw1i5Je,151750,4
1427,0.533,0.139,5,-18.65,1,0.0372,0.907,0.897,0.084,0.168,116.314,audio_features,71R9uY40h8SwfXdwelSH81,spotify:track:71R9uY40h8SwfXdwelSH81,https://api.spotify.com/v1/tracks/71R9uY40h8SwfXdwelSH81,https://api.spotify.com/v1/audio-analysis/71R9uY40h8SwfXdwelSH81,210000,4
1428,0.419,0.11,10,-17.457,1,0.0419,0.953,0.929,0.116,0.117,56.752,audio_features,49AapllCCkhi3AsZ7lW5Tp,spotify:track:49AapllCCkhi3AsZ7lW5Tp,https://api.spotify.com/v1/tracks/49AapllCCkhi3AsZ7lW5Tp,https://api.spotify.com/v1/audio-analysis/49AapllCCkhi3AsZ7lW5Tp,212769,4
1429,0.447,0.19,0,-15.257,0,0.0318,0.945,0.197,0.109,0.207,110.579,audio_features,7FHq7CUgGwUI3r7tx1tibS,spotify:track:7FHq7CUgGwUI3r7tx1tibS,https://api.spotify.com/v1/tracks/7FHq7CUgGwUI3r7tx1tibS,https://api.spotify.com/v1/audio-analysis/7FHq7CUgGwUI3r7tx1tibS,212792,4
1430,0.511,0.187,10,-19.19,1,0.0413,0.906,0.811,0.104,0.289,113.344,audio_features,7ib0OYB581rQOdkhmyqD6T,spotify:track:7ib0OYB581rQOdkhmyqD6T,https://api.spotify.com/v1/tracks/7ib0OYB581rQOdkhmyqD6T,https://api.spotify.com/v1/audio-analysis/7ib0OYB581rQOdkhmyqD6T,207375,4
1431,0.59,0.118,0,-16.314,1,0.0386,0.849,0.569,0.118,0.215,98.866,audio_features,2DC3SUlKd9xV04eGFntdv5,spotify:track:2DC3SUlKd9xV04eGFntdv5,https://api.spotify.com/v1/tracks/2DC3SUlKd9xV04eGFntdv5,https://api.spotify.com/v1/audio-analysis/2DC3SUlKd9xV04eGFntdv5,208937,4
1432,0.444,0.157,3,-16.3,1,0.0344,0.947,0.635,0.0955,0.138,58.895,audio_features,6zVc9yoZgGnEdLsqHp0787,spotify:track:6zVc9yoZgGnEdLsqHp0787,https://api.spotify.com/v1/tracks/6zVc9yoZgGnEdLsqHp0787,https://api.spotify.com/v1/audio-analysis/6zVc9yoZgGnEdLsqHp0787,248374,4
1433,0.427,0.192,2,-18.728,1,0.0367,0.808,0.906,0.121,0.0892,113.917,audio_features,0VtuZdXqogav9uAAG5NSGQ,spotify:track:0VtuZdXqogav9uAAG5NSGQ,https://api.spotify.com/v1/tracks/0VtuZdXqogav9uAAG5NSGQ,https://api.spotify.com/v1/audio-analysis/0VtuZdXqogav9uAAG5NSGQ,212344,4
1434,0.543,0.0767,0,-18.049,1,0.0387,0.894,0.852,0.111,0.18,106.029,audio_features,1OaBvkhFNk15BH5C13vPgc,spotify:track:1OaBvkhFNk15BH5C13vPgc,https://api.spotify.com/v1/tracks/1OaBvkhFNk15BH5C13vPgc,https://api.spotify.com/v1/audio-analysis/1OaBvkhFNk15BH5C13vPgc,228398,4
1435,0.437,0.186,10,-20.245,1,0.0315,0.853,0.508,0.122,0.147,99.344,audio_features,1zOSYNdpYqjviffmFnzaB5,spotify:track:1zOSYNdpYqjviffmFnzaB5,https://api.spotify.com/v1/tracks/1zOSYNdpYqjviffmFnzaB5,https://api.spotify.com/v1/audio-analysis/1zOSYNdpYqjviffmFnzaB5,162341,4
1436,0.315,0.0821,0,-22.007,1,0.0336,0.931,0.863,0.164,0.13,81.996,audio_features,0nshd6vK1OcwIeUFyniwes,spotify:track:0nshd6vK1OcwIeUFyniwes,https://api.spotify.com/v1/tracks/0nshd6vK1OcwIeUFyniwes,https://api.spotify.com/v1/audio-analysis/0nshd6vK1OcwIeUFyniwes,299334,3
1437,0.334,0.133,5,-18.279,0,0.0415,0.951,0.947,0.11,0.0559,85.507,audio_features,0TWnrAQP2ehkJhU0kM2XXS,spotify:track:0TWnrAQP2ehkJhU0kM2XXS,https://api.spotify.com/v1/tracks/0TWnrAQP2ehkJhU0kM2XXS,https://api.spotify.com/v1/audio-analysis/0TWnrAQP2ehkJhU0kM2XXS,180993,4
1438,0.33,0.203,9,-18.81,0,0.0332,0.936,0.918,0.121,0.0584,81.796,audio_features,50Y6cx4Na9e0GCta9RNX49,spotify:track:50Y6cx4Na9e0GCta9RNX49,https://api.spotify.com/v1/tracks/50Y6cx4Na9e0GCta9RNX49,https://api.spotify.com/v1/audio-analysis/50Y6cx4Na9e0GCta9RNX49,289993,4
1439,0.49,0.226,10,-16.366,1,0.0316,0.934,0.69,0.115,0.118,112.55,audio_features,0PzzXnq0ilNCknJWtql0sO,spotify:track:0PzzXnq0ilNCknJWtql0sO,https://api.spotify.com/v1/tracks/0PzzXnq0ilNCknJWtql0sO,https://api.spotify.com/v1/audio-analysis/0PzzXnq0ilNCknJWtql0sO,211500,4
1440,0.592,0.123,7,-20.493,0,0.0427,0.939,0.904,0.154,0.165,105.585,audio_features,2Glz9Yidu0tZ8ty4YdFill,spotify:track:2Glz9Yidu0tZ8ty4YdFill,https://api.spotify.com/v1/tracks/2Glz9Yidu0tZ8ty4YdFill,https://api.spotify.com/v1/audio-analysis/2Glz9Yidu0tZ8ty4YdFill,190430,4
1441,0.465,0.132,2,-15.96,0,0.0372,0.938,0.95,0.118,0.164,106.625,audio_features,0OhWWjGCYecXrEDwHioc5k,spotify:track:0OhWWjGCYecXrEDwHioc5k,https://api.spotify.com/v1/tracks/0OhWWjGCYecXrEDwHioc5k,https://api.spotify.com/v1/audio-analysis/0OhWWjGCYecXrEDwHioc5k,231800,4
1442,0.466,0.136,9,-16.239,0,0.0466,0.936,0.764,0.0987,0.158,118.096,audio_features,3hrcctCLZhOnSdIYZzbVUS,spotify:track:3hrcctCLZhOnSdIYZzbVUS,https://api.spotify.com/v1/tracks/3hrcctCLZhOnSdIYZzbVUS,https://api.spotify.com/v1/audio-analysis/3hrcctCLZhOnSdIYZzbVUS,180483,4
1443,0.384,0.186,5,-15.454,0,0.0336,0.973,0.636,0.121,0.16,98.368,audio_features,2K8Q1GWnm5hmK9J0Af64J1,spotify:track:2K8Q1GWnm5hmK9J0Af64J1,https://api.spotify.com/v1/tracks/2K8Q1GWnm5hmK9J0Af64J1,https://api.spotify.com/v1/audio-analysis/2K8Q1GWnm5hmK9J0Af64J1,234604,4
1444,0.458,0.129,1,-20.807,1,0.0309,0.934,0.717,0.134,0.181,95.406,audio_features,5VhLxkweg2bQODsMNLR7C4,spotify:track:5VhLxkweg2bQODsMNLR7C4,https://api.spotify.com/v1/tracks/5VhLxkweg2bQODsMNLR7C4,https://api.spotify.com/v1/audio-analysis/5VhLxkweg2bQODsMNLR7C4,253869,4
1445,0.476,0.153,7,-16.058,0,0.0339,0.764,0.206,0.109,0.0791,53.808,audio_features,5ehvQJXNhPRYwTdWOEdmBF,spotify:track:5ehvQJXNhPRYwTdWOEdmBF,https://api.spotify.com/v1/tracks/5ehvQJXNhPRYwTdWOEdmBF,https://api.spotify.com/v1/audio-analysis/5ehvQJXNhPRYwTdWOEdmBF,260936,4
1446,0.535,0.158,7,-17.434,0,0.0355,0.921,0.345,0.22,0.144,116.298,audio_features,1Lk50bFmFIM9wQ5zx6pnCe,spotify:track:1Lk50bFmFIM9wQ5zx6pnCe,https://api.spotify.com/v1/tracks/1Lk50bFmFIM9wQ5zx6pnCe,https://api.spotify.com/v1/audio-analysis/1Lk50bFmFIM9wQ5zx6pnCe,226000,4
1447,0.361,0.0714,2,-18.861,0,0.0433,0.927,0.606,0.109,0.147,108.015,audio_features,7DoHgiFgZrduHqJYS98SRR,spotify:track:7DoHgiFgZrduHqJYS98SRR,https://api.spotify.com/v1/tracks/7DoHgiFgZrduHqJYS98SRR,https://api.spotify.com/v1/audio-analysis/7DoHgiFgZrduHqJYS98SRR,203828,4
1448,0.512,0.13,8,-19.688,1,0.0364,0.93,0.0159,0.136,0.21,107.59,audio_features,2Ts4SElvopykvf7nSJXZxs,spotify:track:2Ts4SElvopykvf7nSJXZxs,https://api.spotify.com/v1/tracks/2Ts4SElvopykvf7nSJXZxs,https://api.spotify.com/v1/audio-analysis/2Ts4SElvopykvf7nSJXZxs,148556,4
1449,0.311,0.169,0,-19.806,0,0.035,0.95,0.933,0.109,0.177,170.831,audio_features,6akKHUQ9cC4OY7dKQSCrr2,spotify:track:6akKHUQ9cC4OY7dKQSCrr2,https://api.spotify.com/v1/tracks/6akKHUQ9cC4OY7dKQSCrr2,https://api.spotify.com/v1/audio-analysis/6akKHUQ9cC4OY7dKQSCrr2,227125,3
